Player_id,Team_name,Player_name,Player_enlish_name,Squad_num,Position,National,Height,Weight,Birthday
20110204,부산,노행석,NO Nohaengseok,5,DF,한국,184,78,1988/11/17
20110205,수원FC,임하람,IM Haram,4,DF,한국,186,87,1990/11/18
20110206,광주,윤광복,"Yooh, Kwang Bok",28,MF,한국,180,73,1989/01/25
20110207,광주,김성민,"Kim, Sung Min",30,FW,한국,181,71,1990/09/27
20110208,광주,이재찬,"Lee, Jae Chan",35,MF,한국,178,68,1987/07/26
20110209,인천,주앙파울로,Joao Paulo Da Silva Araujo,99,FW,브라질,170,65,1988/06/02
20110210,성남,레이나,JAVIER ARLEY REINA CALVO,10,FW,콜롬비아,173,70,1989/01/04
20110211,수원,게인리히,Alexander Geynrikh,17,FW,우즈베키스탄,181,78,1984/10/06
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110212,부산,이안,Iain Stuart Fyfe,3,DF,호주,185,83,1982/04/03
20110227,인천,바이야,Santos Fabio Junior Nascimento,5,MF,브라질,170,71,1983/11/02
20110228,대구,끼리노,Thiago Quirino da silva,19,FW,브라질,182,75,1985/01/04
20110229,광주,로페즈,Vinicius Silva Souto Lopes,36,FW,브라질,184,76,1988/01/29
20110229,광주,로페즈,Vinicius Silva Souto Lopes,36,FW,브라질,184,76,1988/01/29
20110229,광주,로페즈,Vinicius Silva Souto Lopes,36,FW,브라질,184,76,1988/01/29
20110229,광주,로페즈,Vinicius Silva Souto Lopes,36,FW,브라질,184,76,1988/01/29
20110229,광주,로페즈,Vinicius Silva Souto Lopes,36,FW,브라질,184,76,1988/01/29
20110229,광주,로페즈,Vinicius Silva Souto Lopes,36,FW,브라질,184,76,1988/01/29
20110229,광주,로페즈,Vinicius Silva Souto Lopes,36,FW,브라질,184,76,1988/01/29
20110229,광주,로페즈,Vinicius Silva Souto Lopes,36,FW,브라질,184,76,1988/01/29
20110229,광주,로페즈,Vinicius Silva Souto Lopes,36,FW,브라질,184,76,1988/01/29
20110229,광주,로페즈,Vinicius Silva Souto Lopes,36,FW,브라질,184,76,1988/01/29
20110239,강원,김석,"Kim, Suk",37,MF,한국,178,68,1991/09/09
20110240,울산,나지,Naji Mohammed A Majrashi,11,FW,사우디아라비아,165,65,1984/02/02
20110241,수원FC,이종원,LEE Jongwon,8,MF,한국,176,70,1989/03/14
20110242,부산,반덴브링크,Sebastiaan Van Den Brink,6,MF,네덜란드,189,86,1982/09/11
20110243,전남,코니,Robert Richard Cornthwaite,55,DF,호주,197,90,1985/10/24
20110244,부산,따시오,Tassio Maia Dos Santos,9,FW,브라질,193,90,1984/10/08
20110245,성남,김덕일,"Kim, Duck Il",30,FW,한국,178,81,1990/07/11
20110246,강원,신세계,SEGYE SHIN,3,DF,한국,178,75,1990/09/16
20110247,안산,이승빈,Seungbin LEE,1,GK,한국,184,80,1990/05/27
20110248,강원,고무열,MOOYUL GO,10,FW,한국,186,80,1990/09/05
20110249,울산,매그넘,Magnum Rafael Farias Tavares,13,MF,브라질,174,74,1982/03/24
20110249,울산,매그넘,Magnum Rafael Farias Tavares,13,MF,브라질,174,74,1982/03/24
20110251,인천,웨슬리,ALVES FEITOSA WESLLEY SMITH,10,FW,브라질,180,72,1992/04/21
20110252,울산,에벨톤,EVERTON LEANDRO DOS SANTOS PINTO,86,FW,브라질,178,71,1986/10/14
20110253,대전,외슬,Weslley Braz De Almeida,10,FW,브라질,173,70,1981/05/07
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110254,성남,까를로스,Jean Carlos Donde,11,FW,브라질,180,74,1983/08/12
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110356,울산,비니시우스,Marcos Vinicius Dos Santod Ros,40,DF,브라질,188,76,1988/09/13
20110387,성남,에벨찡요,Heverton duraes coutinho alves,20,FW,브라질,169,66,1985/10/28
20110388,성남,조르단,Wilmar Jordan Gil,10,FW,콜롬비아,181,85,1990/10/17
20110388,성남,조르단,Wilmar Jordan Gil,10,FW,콜롬비아,181,85,1990/10/17
20110388,성남,조르단,Wilmar Jordan Gil,10,FW,콜롬비아,181,85,1990/10/17
20110388,성남,조르단,Wilmar Jordan Gil,10,FW,콜롬비아,181,85,1990/10/17
20110388,성남,조르단,Wilmar Jordan Gil,10,FW,콜롬비아,181,85,1990/10/17
20110388,성남,조르단,Wilmar Jordan Gil,10,FW,콜롬비아,181,85,1990/10/17
20110388,성남,조르단,Wilmar Jordan Gil,10,FW,콜롬비아,181,85,1990/10/17
20110395,부산,파그너,Jose Fagner Silva Da Luz,51,MF,브라질,163,62,1988/05/25
20110396,부산,에델,Eder Luis Carvalho,2,DF,브라질,187,83,1984/05/14
20110397,경남,모나또,Andrew Erick Feitosa,77,FW,브라질,170,68,1992/09/01
20110398,인천,엘리오,Eionar Nascimento Ribeiro,11,FW,브라질,187,80,1982/06/10
20110399,광주,셀린,Alessandro Padovani Celin,36,FW,브라질,189,75,1989/09/11
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110400,대구,마테우스,Matheus Humberto Maximiano,25,FW,브라질,186,88,1989/05/31
20110416,대전,바바,Baba Yuta,77,MF,일본,176,71,1984/01/22
20110417,부산,김태연,KIM Taeyeon,37,MF,한국,182,72,1988/06/27
20110418,경남,호니,Ronieli Gomes dos santos,10,FW,브라질,181,83,1991/04/25
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20110419,수원,디에고,Diego Queiroz de Oliveira,7,FW,브라질,181,75,1990/06/22
20120001,제주,마다스치,Adrian Anthony Madaschi,5,DF,호주,190,87,1982/07/11
20120002,제주,호벨치,Robert de Pinho de Souza,9,FW,브라질,182,81,1981/02/27
20120003,제주,노성찬,"Noh,Sung Chan",28,MF,한국,183,77,1989/04/04
20120004,제주,진대성,JIN Daeseong,23,FW,한국,179,72,1989/09/19
20120005,제주,김선진,"Kim,Sun Jin",31,GK,한국,185,83,1990/10/01
20120006,제주,장정현,Jang Jeong Hyun,23,MF,한국,176,74,1989/07/05
20120007,충남아산,한용수,Yongsu HAN,4,DF,한국,184,81,1990/05/05
20120008,제주,이성현,"Lee, Sung Hyun",16,DF,한국,183,82,1989/10/09
20120009,충남아산,박세직,Sejik PARK,7,MF,한국,178,78,1989/05/25
20120010,광주,김우철,"KIM, Woo Chul",18,MF,한국,180,71,1989/07/04
20120011,인천,김현,Hyun KIM,8,FW,한국,190,87,1993/05/03
